account_id,customer_id,account_type,account_open_date,account_status,balance,branch_id
A0004458,C008066,Current,2023-01-20,Active,495415.94,B0025
A0004459,C006144,Savings,2021-11-28,Dormant,413538.08,B0145
A0004460,C005073,Savings,2026-02-20,Dormant,228314.92,B0195
A0004461,C002735,Current,2024-12-31,Active,9484.44,B0198
A0004462,C007642,Salary,2021-11-27,Active,88586.75,B0147
A0004463,C002701,Salary,2024-09-10,Active,64021.51,B0128
A0004464,C005452,Savings,2025-04-20,Closed,276566.98,B0010
A0004465,C003145,Savings,2023-06-30,Dormant,386605.38,B0080
A0004466,C007130,Savings,2023-07-03,Closed,301991.33,B0053
A0004467,C006597,Salary,2026-03-02,Active,190701.57,B0034
A0004468,C002611,Current,2026-07-26,Dormant,288286.72,B0128
A0004469,C005337,Salary,2023-01-25,Active,491544.4,B0113
A0004470,C000524,Salary,2021-09-01,Closed,417896.39,B0075
A0004471,C005491,Current,2025-02-23,Active,396151.75,B0143
A0004472,C004917,Current,2023-04-30,Closed,367601.77,B0029
A0004473,C000100,Savings,2024-06-02,Closed,266140.37,B0011
A0004474,C004568,Savings,2025-06-01,Closed,410748.01,B0116
A0004475,C001962,Savings,2024-05-28,Active,270850.66,B0077
A0004476,C003084,Savings,2025-12-18,Active,94528.5,B0059
A0004477,C009949,Current,2023-07-10,Dormant,28752.65,B0144
A0004478,C000112,Salary,2026-04-01,Active,214283.97,B0131
A0004479,C006348,Current,2025-07-12,Active,103909.8,B0116
A0004480,C001923,Savings,2025-02-05,Active,78512.67,B0198
A0004481,C001501,Savings,2025-04-16,Active,153931.68,B0130
A0004482,C003302,Savings,2024-02-24,Closed,33667.21,B0077
A0004483,C006333,Salary,2021-08-25,Active,82456.69,B0063
A0004484,C000766,Current,2021-12-30,Active,355790.73,B0152
A0004485,C007051,Savings,2025-09-04,Dormant,47763.13,B0192
A0004486,C005063,Salary,2024-08-12,Dormant,59868.78,B0033
A0004487,C008521,Salary,2026-02-14,Active,284762.99,B0042
A0004488,C006657,Salary,2024-01-08,Dormant,344074.86,B0137
A0004489,C008317,Current,2022-06-03,Dormant,169399.39,B0134
A0004490,C006009,Savings,2024-04-21,Active,19614.67,B0011
A0004491,C007809,Current,2024-09-01,Active,53539.01,B0083
A0004492,C008640,Savings,2024-11-17,Active,445848.71,B0116
A0004493,C002897,Savings,2025-10-24,Closed,149823.6,B0075
A0004494,C001907,Savings,2026-06-08,Active,221045.54,B0041
A0004495,C005698,Savings,2022-04-25,Dormant,88726.01,B0184
A0004496,C006377,Salary,2026-02-05,Active,297978.13,B0086
A0004497,C003882,Current,2025-08-31,Dormant,428229.21,B0012
A0004498,C006711,Salary,2024-10-30,Active,380046.43,B0120
A0004499,C001929,Savings,2026-04-19,Active,178938.49,B0075
A0004500,C000429,Salary,2026-01-18,Active,123826.31,B0042
A0004501,C006508,Salary,2025-01-30,Active,419046.41,B0054
A0004502,C000318,Current,2024-04-10,Closed,174586.57,B0088
A0004503,C006486,Salary,2025-09-25,Active,144339.23,B0007
A0004504,C000880,Current,2026-04-27,Active,34713.06,B0020
A0004505,C006964,Current,2024-05-14,Active,132762.42,B0023
A0004506,C006198,Current,2022-05-16,Active,397717.33,B0088
A0004507,C009289,Salary,2022-08-29,Active,108033.36,B0140
A0004508,C004435,Current,2025-01-07,Active,174593.16,B0022
A0004509,C006941,Current,2022-04-04,Active,293973.78,B0060
A0004510,C000536,Current,2022-05-30,Active,176095.4,B0042
A0004511,C003035,Savings,2023-02-21,Active,472766.04,B0151
A0004512,C007432,Salary,2025-06-09,Active,134191.42,
A0004513,C001555,Savings,2023-10-03,Closed,389220.59,B0175
A0004514,C005515,Savings,2023-11-17,Closed,162609.67,B0018
A0004515,C006769,Savings,2025-07-15,Active,301157.05,B0195
A0004516,C009969,Savings,2024-07-13,Closed,17178.71,B0100
A0004517,C009659,Salary,2024-12-29,Active,426822.02,B0020
A0004518,C006446,Salary,2025-02-20,Dormant,252384.79,B0003
A0004519,C006919,Current,2023-11-25,Active,49118.09,B0012
A0004520,C001830,Savings,2022-04-09,Closed,397693.95,B0085
A0004521,C001413,Salary,2023-04-12,Active,171257.3,B0074
A0004522,C005215,Savings,2024-03-20,Active,248067.05,B0051
A0004523,C001802,Salary,2026-04-16,Active,443731.1,B0074
A0004524,C007893,Savings,2022-05-31,Active,91742.4,B0126
A0004525,C001137,Savings,2024-04-30,Active,321059.72,B0182
A0004526,C006441,Savings,2021-09-21,Dormant,2149.81,B0141
A0004527,C008975,Current,2023-11-12,Closed,322692.59,B0144
A0004528,C005932,Savings,2025-12-06,Active,460246.19,B0048
A0004529,C009643,Savings,2026-01-05,Active,384616.74,B0043
A0004530,C000513,Savings,2022-12-07,Active,254231.55,B0143
A0004531,C008838,Salary,2025-01-27,Active,421653.57,B0113
A0004532,C000648,Salary,2023-03-18,Closed,274834.47,B0168
A0004533,C002408,Savings,2024-08-30,Active,48035.22,B0126
A0004534,C007811,Savings,2022-07-07,Active,279455.63,B0105
A0004535,C009118,Salary,2022-12-03,Active,413728.87,B0179
A0004536,C005955,Salary,2023-01-22,Active,96148.4,B0039
A0004537,C006905,Salary,2023-05-24,Closed,72633.57,B0167
A0004538,C006208,Current,2022-06-05,Active,350317.24,B0072
A0004539,C001964,Salary,2024-09-19,Active,474234.05,B0157
A0004540,C003194,Savings,2025-12-31,Closed,492184.08,
A0004541,C005588,Savings,2024-08-31,Closed,305217.19,B0165
A0004542,C008034,Current,2021-11-11,Active,15820.0,B0193
A0004543,C004866,Current,2023-05-14,Active,70551.66,B0068
A0004544,C004974,Salary,2024-06-03,Closed,225546.1,B0136
A0004545,C007300,Salary,2023-06-05,Dormant,408331.84,B0151
A0004546,C008933,Savings,2025-07-03,Closed,156413.42,B0102
A0004547,C008997,Savings,2026-03-29,Active,491193.04,B0033
A0004548,C003632,Salary,2025-12-14,Closed,112579.7,B0173
A0004549,C009247,Current,2023-01-25,Dormant,391154.82,B0008
A0004550,C006053,Current,2024-08-31,Closed,401341.12,B0138
A0004551,C006191,Salary,2023-07-12,Dormant,160687.48,B0150
A0004552,C008697,Current,2022-11-23,Active,196666.38,B0016
A0004553,C007645,Current,2025-06-27,Active,191818.97,B0191
A0004554,C002686,Current,2023-12-03,Dormant,487280.89,B0066
A0004555,C006177,Salary,2024-06-29,Active,287141.3,B0173
A0004556,C008334,Current,2025-01-01,Dormant,38734.88,B0006
A0004557,C002261,Current,2022-11-17,Active,74103.52,B0012
A0004558,C005617,Savings,2022-11-10,Active,495804.41,B0053
A0004559,C002795,Salary,2022-04-05,Dormant,288007.79,B0094
A0004560,C001444,Salary,2025-05-14,Active,378204.63,B0132
A0004561,C002411,Current,2026-02-09,Dormant,499002.4,B0161
A0004562,C007384,Savings,2024-06-11,Active,23547.22,B0180
A0004563,C008399,Salary,2024-09-25,Closed,230554.2,B0129
A0004564,C003009,Savings,2026-06-09,Active,379974.14,B0132
A0004565,C009634,Savings,2024-11-17,Active,418371.26,B0172
A0004566,C001465,Current,2021-12-23,Active,253979.93,B0111
A0004567,C004082,Current,2024-01-03,Active,79532.86,B0153
A0004568,C000767,Current,2022-10-04,Active,498259.1,B0200
A0004569,C004902,Savings,2023-09-29,Active,328908.59,B0087
A0004570,C006114,Current,2024-09-19,Active,427433.11,B0013
A0004571,C008288,Current,2023-12-03,Active,386131.04,B0104
A0004572,C005181,Salary,2023-09-30,Active,242082.14,B0031
A0004573,C008198,Current,2025-06-09,Closed,144007.28,B0084
A0004574,C000577,Current,2025-04-29,Active,231710.98,B0149
A0004575,C000079,Savings,2023-10-16,Dormant,169338.73,B0142
A0004576,C009492,Salary,2022-01-29,Active,388074.81,B0132
A0004577,C005433,Savings,2022-02-24,Active,274560.66,B0116
A0004578,C005478,Current,2024-03-08,Active,93015.37,B0132
A0004579,C005312,Salary,2023-02-02,Active,345575.32,B0199
A0004580,C002692,Salary,2024-02-29,Active,425917.2,B0024
A0004581,C008390,Current,2024-07-16,Active,26440.26,B0169
A0004582,C003435,Current,2025-11-04,Active,252835.55,B0113
A0004583,C009389,Salary,2025-06-27,Closed,137448.02,B0015
A0004584,C000793,Salary,2023-05-31,Closed,59877.58,B0166
A0004585,C006168,Salary,2021-09-29,Dormant,394852.84,B0127
A0004586,C007630,Salary,2022-11-08,Active,162797.98,B0125
A0004587,C005420,Salary,2021-09-23,Closed,31191.98,B0063
A0004588,C007245,Savings,2025-08-16,Active,484171.94,B0197
A0004589,C004652,Savings,2026-01-07,Closed,228768.42,B0047
A0004590,C009849,Salary,2023-06-30,Dormant,343162.89,B0079
A0004591,C004831,Current,2025-10-15,Active,116441.05,B0101
A0004592,C006761,Savings,2022-04-22,Closed,377661.68,B0190
A0004593,C006807,Current,2025-06-04,Dormant,216368.75,B0031
A0004594,C008115,Current,2025-06-19,Dormant,161823.85,B0123
A0004595,C001404,Current,2026-06-05,Dormant,357985.54,B0200
A0004596,C008292,Current,2025-08-04,Dormant,305284.42,B0112
A0004597,C008781,Current,2022-05-27,Active,351189.51,B0191
A0004598,C001615,Salary,2022-01-05,Active,212930.93,B0082
A0004599,C008443,Savings,2022-09-07,Active,487387.47,B0079
A0004600,C004458,Salary,2025-05-19,Active,73458.54,B0069
A0004601,C008693,Salary,2025-07-18,Active,204333.78,B0028
A0004602,C008013,Savings,2024-06-15,Dormant,75350.94,B0028
A0004603,C007535,Salary,2023-02-07,Active,245855.59,B0014
A0004604,C001526,Savings,2025-04-05,Active,274496.61,B0044
A0004605,C001834,Salary,2022-03-05,Closed,60151.63,B0190
A0004606,C004677,Current,2022-09-12,Closed,416885.54,B0030
A0004607,C007658,Salary,2024-08-04,Active,415834.77,B0051
A0004608,C006484,Savings,2023-02-18,Active,421149.53,B0147
A0004609,C008169,Savings,2022-08-12,Active,327924.11,B0105
A0004610,C006990,Current,2021-11-24,Active,433045.37,B0035
A0004611,C008401,Salary,2026-03-11,Closed,383097.3,B0115
A0004612,C005468,Current,2024-10-19,Active,100821.14,B0182
A0004613,C001928,Salary,2026-06-01,Closed,63659.15,B0138
A0004614,C001235,Current,2021-10-09,Active,52249.98,B0200
A0004615,C005011,Savings,2026-07-09,Active,132147.14,B0081
A0004616,C004064,Savings,2025-02-09,Active,377621.06,B0045
A0004617,C000628,Savings,2024-07-03,Active,478678.35,B0137
A0004618,C005822,Salary,2023-05-27,Closed,394688.51,B0054
A0004619,C003962,Savings,2023-03-05,Active,152516.13,B0089
A0004620,C004174,Current,2026-05-10,Active,497902.92,B0170
A0004621,C007705,Savings,2025-03-18,Active,326698.76,B0065
A0004622,C008524,Salary,2024-09-17,Closed,152655.58,B0019
A0004623,C006944,Current,2025-08-25,Active,173830.33,B0150
A0004624,C007774,Salary,2026-04-26,Closed,407156.37,B0014
A0004625,C006496,Current,2025-08-08,Active,47582.9,B0095
A0004626,C005583,Salary,2024-12-07,Closed,434839.01,B0076
A0004627,C001804,Savings,2023-03-15,Active,12483.91,B0070
A0004628,C005901,Current,2023-10-14,Active,463260.5,B0116
A0004629,C004874,Savings,2026-07-22,Closed,311749.39,B0153
A0004630,C008144,Current,2023-05-29,Dormant,31612.59,B0049
A0004631,C008987,Savings,2021-12-17,Active,194348.55,B0092
A0004632,C000849,Savings,2025-10-18,Closed,477084.56,B0183
A0004633,C002368,Salary,2024-07-20,Active,289185.87,B0169
A0004634,C007688,Salary,2023-07-25,Active,435743.39,B0065
A0004635,C003338,Current,2025-10-31,Active,71807.24,B0062
A0004636,C000448,Savings,2024-03-11,Active,38725.33,B0062
A0004637,C006221,Savings,2022-03-21,Dormant,347793.62,B0056
A0004638,C008815,Salary,2023-06-12,Closed,344608.56,B0087
A0004639,C004616,Current,2025-11-24,Closed,153867.28,B0054
A0004640,C007297,Savings,2024-08-19,Dormant,10098.01,B0081
A0004641,C009181,Current,2023-02-03,Active,77617.28,B0164
A0004642,C003911,Salary,2022-02-07,Active,29813.46,B0028
A0004643,C008812,Current,2023-10-17,Active,140319.55,B0083
A0004644,C007208,Salary,2023-01-06,Dormant,412016.69,B0149
A0004645,C002834,Savings,2023-10-25,Active,265498.0,B0093
A0004646,C007061,Salary,2022-07-10,Active,464982.81,B0098
A0004647,C005577,Salary,2025-11-09,Active,361736.79,B0176
A0004648,C008801,Current,2024-06-16,Closed,460563.66,B0008
A0004649,C004097,Savings,2024-12-27,Dormant,347171.03,B0114
A0004650,C002543,Salary,2024-07-14,Active,354019.24,B0154
A0004651,C005004,Salary,2021-12-18,Active,479387.37,B0091
A0004652,C009139,Current,2025-05-02,Closed,493934.07,B0142
A0004653,C007979,Current,2024-08-26,Dormant,204659.84,B0039
A0004654,C000527,Salary,2026-05-22,Closed,465170.26,B0141
A0004655,C003629,Current,2026-04-12,Closed,119959.99,B0032
A0004656,C008095,Salary,2022-12-02,Dormant,353022.06,B0105
A0004657,C009341,Salary,2023-01-09,Dormant,209037.79,B0177
A0004658,C000327,Salary,2024-09-24,Active,42263.0,B0071
A0004659,C001495,Savings,2024-05-30,Active,272478.83,B0011
A0004660,C004057,Salary,2021-10-09,Active,267568.63,B0060
A0004661,C003165,Salary,2023-02-18,Active,239407.99,B0134
A0004662,C005818,Savings,2024-08-13,Active,164709.7,B0141
A0004663,C005000,Salary,2023-05-26,Active,430482.87,B0025
A0004664,C000389,Current,2024-05-19,Closed,88454.75,B0155
A0004665,C008539,Savings,2023-07-10,Active,358494.13,B0113
A0004666,C002617,Savings,2025-06-08,Active,449054.28,B0182
A0004667,C008195,Salary,2026-01-12,Active,343844.85,B0073
A0004668,C006025,Current,2021-10-16,Dormant,136686.52,B0117
A0004669,C004660,Savings,2024-05-15,Active,131723.47,B0026
A0004670,C008925,Savings,2021-11-23,Active,129683.04,B0038
A0004671,C008120,Salary,2025-05-02,Active,427090.99,B0011
A0004672,C008292,Savings,2026-02-15,Active,339888.85,B0140
A0004673,C009584,Savings,2022-11-26,Closed,193721.63,B0031
A0004674,C003041,Current,2025-08-16,Active,351263.52,B0028
A0004675,C006335,Savings,2021-08-14,Dormant,328548.66,B0058
A0004676,C004584,Salary,2024-08-30,Closed,465185.54,B0104
A0004677,C002770,Savings,2026-02-07,Active,375327.98,B0074
A0004678,C003554,Current,2024-11-15,Active,179261.15,B0192
A0004679,C009788,Current,2024-10-08,Active,395305.41,B0091
A0004680,C008923,Current,2021-08-13,Closed,30590.62,B0157
A0004681,C000950,Current,2024-02-11,Active,147333.08,B0096
A0004682,C004191,Current,2026-03-21,Closed,153166.48,B0138
A0004683,C001434,Current,2025-06-26,Dormant,214981.22,B0071
A0004684,C004574,Savings,2024-12-09,Dormant,17198.03,B0160
A0004685,C002708,Savings,2021-08-30,Closed,75583.61,B0038
A0004686,C000420,Current,2021-09-06,Dormant,124045.65,
A0004687,C003497,Current,2024-07-19,Closed,157953.06,B0119
A0004688,C006469,Current,2025-05-16,Active,90282.97,B0015
A0004689,C007769,Salary,2024-07-13,Active,461830.52,B0174
A0004690,C004758,Savings,2023-01-14,Active,142871.13,B0191
A0004691,C008346,Current,2024-09-08,Closed,124541.32,B0146
A0004692,C000964,Salary,2024-10-18,Active,239781.51,B0012
A0004693,C006970,Savings,2023-08-26,Active,120576.42,B0167
A0004694,C001074,Salary,2024-05-18,Active,125798.06,B0028
A0004695,C008247,Salary,2025-12-28,Dormant,170962.7,B0119
A0004696,C002199,Salary,2022-04-08,Closed,455458.88,B0025
A0004697,C003689,Current,2023-01-29,Dormant,288962.33,B0064
A0004698,C009181,Salary,2023-04-11,Active,236190.95,B0175
A0004699,C008934,Savings,2022-09-08,Active,493021.33,B0097
A0004700,C004717,Savings,2023-09-25,Active,72802.5,B0197
A0004701,C000152,Current,2023-05-21,Active,338705.14,B0053
A0004702,C006464,Savings,2026-03-27,Active,59277.71,B0144
A0004703,C006225,Current,2024-11-08,Active,290562.45,B0055
A0004704,C005206,Savings,2024-01-02,Dormant,301611.78,B0097
A0004705,C000577,Salary,2026-07-28,Active,466539.16,B0193
A0004706,C001327,Salary,2025-07-22,Dormant,305315.44,B0028
A0004707,C008254,Salary,2022-07-27,Active,411924.18,B0005
A0004708,C002317,Current,2024-01-20,Active,260623.04,B0058
A0004709,C007932,Current,2023-01-21,Closed,208591.23,B0120
A0004710,C008635,Salary,2023-01-01,Dormant,382354.7,B0093
A0004711,C009423,Savings,2024-10-07,Active,55477.03,B0176
A0004712,C009301,Salary,2021-11-12,Closed,289660.71,B0175
A0004713,C000202,Current,2023-12-19,Active,381944.74,B0194
A0004714,C001727,Savings,2024-02-20,Dormant,461566.24,B0056
A0004715,C001931,Current,2022-09-11,Dormant,32509.1,B0106
A0004716,C008739,Salary,2025-05-15,Active,180517.84,B0161
A0004717,C003432,Current,2025-11-21,Closed,122652.02,B0130
A0004718,C003308,Current,2025-08-10,Closed,351850.83,B0134
A0004719,C004293,Salary,2022-04-01,Closed,495739.75,B0089
A0004720,C007528,Savings,2024-03-21,Closed,222133.94,B0050
A0004721,C000335,Savings,2022-12-03,Active,381911.24,B0034
A0004722,C006155,Current,2025-11-25,Dormant,192255.22,B0015
A0004723,C002521,Savings,2023-09-07,Dormant,470282.43,B0003
A0004724,C000500,Current,2024-04-01,Active,39262.24,B0004
A0004725,C002192,Savings,2022-09-15,Active,453076.03,B0124
A0004726,C009545,Savings,2025-09-16,Active,127910.16,B0153
A0004727,C008619,Savings,2021-09-22,Dormant,458967.72,B0093
A0004728,C007038,Current,2022-12-10,Closed,375322.1,B0079
A0004729,C007531,Savings,2025-09-14,Dormant,92128.18,B0065
A0004730,C005425,Current,2023-05-04,Closed,215581.25,B0056
A0004731,C008726,Savings,2021-08-09,Dormant,498370.73,B0009
A0004732,C004820,Current,2024-07-26,Active,138270.11,B0134
A0004733,C002531,Salary,2023-12-31,Active,58136.39,B0100
A0004734,C009975,Salary,2022-12-22,Dormant,261533.83,B0173
A0004735,C000985,Salary,2024-04-29,Active,255275.5,B0144
A0004736,C007883,Savings,2023-10-03,Active,12678.63,B0093
A0004737,C003830,Salary,2026-01-22,Closed,192491.08,B0178
A0004738,C006880,Savings,2025-07-07,Active,433920.16,B0161
A0004739,C008570,Salary,2021-12-19,Dormant,191662.89,B0032
A0004740,C008745,Current,2021-10-30,Dormant,298531.2,B0053
A0004741,C007683,Current,2022-06-13,Active,136983.51,B0010
A0004742,C007320,Salary,2023-04-13,Closed,353538.89,B0154
A0004743,C008035,Current,2021-11-14,Active,410896.13,B0059
A0004744,C002896,Savings,2022-06-12,Active,236908.92,B0066
A0004745,C002572,Salary,2022-06-12,Closed,154263.08,B0189
A0004746,C009106,Salary,2021-12-20,Closed,464926.39,B0186
A0004747,C004052,Current,2021-09-08,Closed,318688.41,B0168
A0004748,C008693,Savings,2025-05-21,Dormant,489190.19,B0199
A0004749,C009097,Current,2022-03-14,Active,358054.19,B0196
A0004750,C007662,Savings,2021-08-15,Closed,89933.17,B0154
A0004751,C008095,Current,2025-02-25,Active,1930.88,B0145
A0004752,C007880,Salary,2022-11-03,Closed,230432.74,B0057
A0004753,C009101,Current,2023-02-01,Active,351636.25,B0024
A0004754,C003978,Savings,2022-08-08,Active,493988.53,B0090
A0004755,C007223,Salary,2023-02-26,Active,40188.7,B0017
A0004756,C007416,Savings,2023-02-27,Closed,366449.27,B0102
A0004757,C002865,Current,2025-05-15,Active,296845.03,B0144
A0004758,C002407,Salary,2022-05-03,Active,418354.51,B0163
A0004759,C007149,Savings,2024-06-01,Active,308993.7,B0166
A0004760,C002593,Salary,2023-09-24,Active,160173.32,B0162
A0004761,C002372,Salary,2024-03-26,Active,53565.18,B0193
A0004762,C006121,Current,2025-03-07,Active,477393.16,B0014
A0004763,C000515,Current,2023-11-14,Active,393957.63,B0052
A0004764,C008808,Salary,2024-07-21,Active,452794.62,B0005
A0004765,C000336,Current,2024-10-08,Active,35795.55,B0010
A0004766,C002318,Salary,2022-04-02,Active,445556.9,B0188
A0004767,C003718,Savings,2025-03-08,Dormant,157574.08,B0061
A0004768,C008883,Salary,2025-04-29,Dormant,465016.7,B0037
A0004769,C003360,Salary,2025-10-21,Active,245585.31,B0028
A0004770,C002242,Current,2023-10-11,Closed,403547.81,B0112
A0004771,C006387,Current,2023-04-07,Dormant,160493.06,B0135
A0004772,C008801,Savings,2023-11-27,Active,198287.73,B0150
A0004773,C004150,Salary,2025-10-12,Dormant,43240.86,B0118
A0004774,C007498,Current,2023-10-18,Active,479017.24,B0122
A0004775,C007771,Current,2024-05-29,Closed,486433.16,
A0004776,C009305,Salary,2023-04-12,Active,220069.93,B0142
A0004777,C002412,Savings,2021-10-09,Closed,351743.17,B0025
A0004778,C005423,Savings,2022-12-11,Active,308873.93,B0087
A0004779,C008960,Current,2022-10-23,Dormant,85786.67,B0023
A0004780,C004669,Salary,2025-11-09,Active,205320.45,B0146
A0004781,C007931,Savings,2023-03-25,Active,123539.57,B0119
A0004782,C007582,Savings,2022-11-05,Closed,165094.44,B0124
A0004783,C003194,Salary,2025-05-06,Active,320934.2,B0095
A0004784,C009118,Savings,2024-07-03,Active,320757.98,B0056
A0004785,C003611,Salary,2025-01-18,Active,114015.48,B0092
A0004786,C001357,Current,2026-07-20,Dormant,2043.64,B0014
A0004787,C007460,Salary,2023-11-21,Active,388173.45,B0084
A0004788,C007946,Savings,2025-03-23,Active,176281.62,B0054
A0004789,C001450,Current,2025-01-10,Active,98049.46,B0113
A0004790,C002007,Current,2026-08-03,Active,472662.83,B0023
A0004791,C001789,Savings,2023-10-17,Dormant,31710.68,B0031
A0004792,C009251,Savings,2023-10-13,Active,8079.96,B0131
A0004793,C009463,Current,2022-03-03,Closed,94668.8,B0064
A0004794,C007407,Salary,2026-02-15,Dormant,183933.76,B0009
A0004795,C000251,Salary,2023-04-21,Active,233375.29,B0143
